id_major,id_university,type,major_name,capacity
3342394,334,humanities,PENDIDIKAN SOSIOLOGI,45
3342405,334,humanities,PGSD PEND. JASMANI KAMPUS BUMI SILIWANGI,59
3342413,334,humanities,PGSD KAMPUS CIBIRU,117
3342421,334,humanities,PGPAUD KAMPUS CIBIRU,45
3342436,334,humanities,PGSD KAMPUS SUMEDANG,68
3342444,334,humanities,PGSD PENDIDIKAN JASMANI KAMPUS SUMEDANG,68
3342452,334,humanities,PGSD KAMPUS PURWAKARTA,81
3342467,334,humanities,PGSD KAMPUS TASIKMALAYA,102
3342475,334,humanities,PGSD KAMPUS SERANG,90
3342483,334,humanities,PGSD KAMPUS BUMI SILIWANGI,72
3342491,334,humanities,PGPAUD KAMPUS BUMI SILIWANGI,41
3342502,334,humanities,ILMU KOMUNIKASI,41
3342517,334,humanities,PGPAUD KAMPUS SERANG,45
3342525,334,humanities,ILMU EKONOMI DAN KEUANGAN ISLAM,41
3342533,334,humanities,PGPAUD KAMPUS TASIKMALAYA,61
3342541,334,humanities,PGPAUD KAMPUS PURWAKARTA,45
3342556,334,humanities,PENDIDIKAN BAHASA KOREA,36
3342564,334,humanities,KEWIRAUSAHAAN KAMPUS TASIKMALAYA,61
3342572,334,humanities,SAINS INFORMASI GEOGRAFI,45
3342587,334,humanities,DESAIN KOMUNIKASI VISUAL,45
3352013,335,humanities,TARI,35
3352021,335,humanities,KARAWITAN,50
3352036,335,humanities,TEATER,40
3352044,335,humanities,SENI MURNI,18
3352052,335,humanities,ANTROPOLOGI BUDAYA,40
3362015,336,humanities,SOSIOLOGI,108
3362031,336,humanities,ILMU HUKUM,54
3362046,336,humanities,MANAJEMEN,72
3362054,336,humanities,ADMINISTRASI PUBLIK,90
3362062,336,humanities,ILMU KOM. KONST. HUMAS,36
3362077,336,humanities,ILMU KOM. KONST. JURNALISTIK,64
3362085,336,humanities,BAHASA DAN SASTRA  INGGRIS,96
3362093,336,humanities,PSIKOLOGI,72
3362305,336,humanities,ILMU POLITIK,36
3422015,342,humanities,PENDIDIKAN LUAR SEKOLAH,72
3422023,342,humanities,PENDIDIKAN EKONOMI,72
3422031,342,humanities,PENDIDIKAN GEOGRAFI,72
3422046,342,humanities,PENDIDIKAN SEJARAH,48
3422054,342,humanities,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI ",144
3422062,342,humanities,EKONOMI PEMBANGUNAN,96
3422077,342,humanities,MANAJEMEN,96
3422085,342,humanities,AKUNTANSI,72
3422104,342,humanities,EKONOMI SYARIAH,72
3422112,342,humanities,ILMU POLITIK,48
3422127,342,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,72
3422135,342,humanities,PENDIDIKAN BAHASA INGGRIS ,90
3512014,351,humanities,ILMU HUKUM,175
3512022,351,humanities,SOSIOLOGI,60
3512037,351,humanities,ADMINISTRASI NEGARA,60
3512045,351,humanities,MANAJEMEN,60
3512053,351,humanities,EKONOMI PEMBANGUNAN,60
3512061,351,humanities,AKUNTANSI,60
3512076,351,humanities,ILMU KOMUNIKASI,40
3512084,351,humanities,ILMU POLITIK,40
3512092,351,humanities,BAHASA DAN SASTRA INDONESIA,30
3512103,351,humanities,BAHASA DAN SASTRA INGGRIS,30
3512111,351,humanities,HUBUNGAN INTERNASIONAL,40
3512126,351,humanities,BAHASA JEPANG,30
3512134,351,humanities,PENDIDIKAN EKONOMI,25
3512142,351,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,25
3512157,351,humanities,PENDIDIKAN BAHASA INGGRIS,30
3522016,352,humanities,EKONOMI PEMBANGUNAN,60
3522024,352,humanities,ILMU ADMINISTRASI NEGARA,54
3522032,352,humanities,PENDIDIKAN BAHASA INGGRIS,54
3522047,352,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,54
3522055,352,humanities,HUKUM,54
3522063,352,humanities,MANAJEMEN,60
3522071,352,humanities,ILMU KOMUNIKASI,54
3522086,352,humanities,AKUNTANSI,60
3532011,353,humanities,ILMU ADMINISTRASI NEGARA,60
3532026,353,humanities,ILMU KOMUNIKASI,50
3532034,353,humanities,SOSIOLOGI,45
3532042,353,humanities,ILMU HUKUM,225
3532057,353,humanities,EKONOMI PEMBANGUNAN,70
3532065,353,humanities,MANAJEMEN,70
3532073,353,humanities,AKUNTANSI,70
3532081,353,humanities,ILMU SEJARAH,30
3532096,353,humanities,SASTRA INDONESIA,35
3532107,353,humanities,SASTRA INGGRIS,28
3532115,353,humanities,SASTRA DAERAH UNTUK SASTRA JAWA,33
3532123,353,humanities,KRIYA SENI (DESAIN TEKSTIL),30
3532131,353,humanities,"SENI RUPA MURNI (LUKIS, GRFS, PTNG, KRMIK)",25
3532146,353,humanities,DESAIN INTERIOR,25
3532154,353,humanities,DESAIN KOMUNIKASI VISUAL,30
3532162,353,humanities,PENDIDIKAN SEJARAH,40
3532177,353,humanities,PENDIDIKAN GEOGRAFI,40
3532185,353,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),40
3532193,353,humanities,PENDIDIKAN LUAR BIASA (PENDIDIKAN KHUSUS),40
3532204,353,humanities,"PENDIDIKAN JASMANI, KESEHATAN & REKREASI",60
3532212,353,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA,60
3532235,353,humanities,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",40
3532243,353,humanities,PENDIDIKAN BAHASA INGGRIS,40
3532251,353,humanities,PENDIDIKAN SENI RUPA,40
3532266,353,humanities,PENDIDIKAN SOSIOLOGI ANTROPOLOGI,40
3532274,353,humanities,PEND. GURU SEKOLAH DASAR (PGSD) SURAKARTA,80
3532282,353,humanities,BIMBINGAN DAN KONSELING,40
3532297,353,humanities,PEND. GURU PEND ANAK USIA DINI (PG-PAUD),40
3532301,353,humanities,SASTRA ARAB,28
3532316,353,humanities,PENDIDIKAN BAHASA JAWA,40
3532324,353,humanities,PEND. GURU SEKOLAH DASAR (PGSD) KEBUMEN,60
3532332,353,humanities,HUBUNGAN INTERNASIONAL,33
3532347,353,humanities,PENDIDIKAN AKUNTANSI,40
3532355,353,humanities,PENDIDIKAN ADMINISTRASI PERKANTORAN,40
3532363,353,humanities,PENDIDIKAN EKONOMI,40
3542013,354,humanities,SENI TARI,65
3542021,354,humanities,ETNOMUSIKOLOGI,43
3542036,354,humanities,SENI TEATER,33
3542044,354,humanities,KRIYA SENI,33
3542052,354,humanities,SENI RUPA MURNI,40
3542067,354,humanities,DESAIN INTERIOR,40
3542075,354,humanities,DESAIN KOMUNIKASI VISUAL,40
3542083,354,humanities,TELEVISI DAN FILM,45
3542091,354,humanities,FOTOGRAFI,38
3542102,354,humanities,SENI KARAWITAN,55
3542117,354,humanities,SENI PEDALANGAN,28
3552015,355,humanities,SASTRA INDONESIA,60
3552023,355,humanities,SASTRA INGGRIS,70
3552031,355,humanities,SEJARAH,40
3552046,355,humanities,ILMU PERPUSTAKAAN  ,45
3552054,355,humanities,HUKUM,425
3552062,355,humanities,MANAJEMEN,138
3552077,355,humanities,EKONOMI PEMBANGUNAN,88
3552085,355,humanities,AKUNTANSI,138
3552093,355,humanities,ADMINISTRASI PUBLIK,88
3552104,355,humanities,ADMINISTRASI BISNIS,88
3552112,355,humanities,ILMU PEMERINTAHAN,60
3552127,355,humanities,ILMU KOMUNIKASI,63
3552135,355,humanities,PSIKOLOGI,125
3552143,355,humanities,BAHASA DAN KEBUDAYAAN JEPANG,40
3552151,355,humanities,HUBUNGAN INTERNASIONAL,50
3552166,355,humanities,ANTROPOLOGI SOSIAL,60
3552174,355,humanities,EKONOMI SYARIAH,50
3562017,356,humanities,BIMBINGAN DAN KONSELING,36
3562025,356,humanities,TEKNOLOGI PENDIDIKAN,36
3562033,356,humanities,PENDIDIKAN LUAR SEKOLAH,36
3562041,356,humanities,PENDIDIKAN PANCASILA & KEWARGANEGARAAN,40
3562056,356,humanities,PENDIDIKAN GEOGRAFI,40
3562064,356,humanities,PENDIDIKAN SEJARAH,40
3562072,356,humanities,"PENDIDIKAN JASMANI, KESEHATAN & REKREASI",70
3562087,356,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA,48
3562095,356,humanities,PENDIDIKAN TATA BOGA,32
3562106,356,humanities,PENDIDIKAN TATA BUSANA,32
3562114,356,humanities,PENDIDIKAN SOSIOLOGI & ANTROPOLOGI,48
3562122,356,humanities,EKONOMI PEMBANGUNAN,70
3562137,356,humanities,MANAJEMEN,96
3562145,356,humanities,PSIKOLOGI,54
3562153,356,humanities,GEOGRAFI,52
3562161,356,humanities,ILMU HUKUM,160
3562176,356,humanities,AKUNTANSI,96
3562184,356,humanities,"SENI RUPA (DKV,LUKIS,PTNG,GRAFIS,GBR KRIYA)",28
3562192,356,humanities,PENDIDIKAN EKONOMI (PENDIDIKAN AKUNTANSI),48
3562203,356,humanities,PENDIDIKAN EKONOMI (PENDIDIKAN KOPERASI),48
3562211,356,humanities,PEND. EKONOMI (PEND. ADMIN. PEKANTORAN),48
3562226,356,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,40
3562234,356,humanities,PENDIDIKAN BAHASA INGGRIS,72
3562242,356,humanities,PENDIDIKAN BAHASA PRANCIS,24
3562257,356,humanities,PENDIDIKAN SENI RUPA,28
3562265,356,humanities,SASTRA INDONESIA,24
3562273,356,humanities,SASTRA INGGRIS,34
3562281,356,humanities,SASTRA PRANCIS,28
3562296,356,humanities,ILMU SEJARAH,40
3562307,356,humanities,SASTRA JAWA,12
3562315,356,humanities,PENDIDIKAN BAHASA DAN SASTRA JAWA,36
3562323,356,humanities,"P. SENI DRAMA, TARI & MUSIK (P. SENI TARI)",36
3562331,356,humanities,"P. SENI DRAMA, TARI & MUSIK (P. SENI MUSIK)",36
3562346,356,humanities,PENDIDIKAN BAHASA JEPANG,28
3562354,356,humanities,PENDIDIKAN BAHASA ARAB,28
3562362,356,humanities,PENDIDIKAN GURU SEKOLAH DASAR,160
3562377,356,humanities,PEND.GURU PEND. ANAK USIA DINI (PGPAUD),54
3562385,356,humanities,PENDIDIKAN TATA KECANTIKAN,24
3562393,356,humanities,PENDIDIKAN BAHASA MANDARIN,14
3562404,356,humanities,ILMU POLITIK,40
3562412,356,humanities,PENDIDIKAN JASMANI SEKOLAH DASAR,32
3562435,356,humanities,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,40
3562443,356,humanities,PENDIDIKAN KESEJAHTERAAN KELUARGA,16
3572194,357,humanities,PSIKOLOGI,64
3572205,357,humanities,SOSIOLOGI,80
3572213,357,humanities,ILMU POLITIK,64
3572221,357,humanities,ILMU HUKUM,48
3572236,357,humanities,MANAJEMEN,32
3612015,361,humanities,ILMU EKONOMI,41
3612023,361,humanities,MANAJEMEN,59
3612031,361,humanities,AKUNTANSI,68
3612046,361,humanities,FILSAFAT,68
3612054,361,humanities,HUKUM,149
3612062,361,humanities,ANTROPOLOGI BUDAYA,30
3612077,361,humanities,ARKEOLOGI,21
3612085,361,humanities,SEJARAH,18
3612093,361,humanities,SASTRA ARAB,25
3612104,361,humanities,BAHASA DAN SASTRA INDONESIA,23
3612112,361,humanities,SASTRA INGGRIS,25
3612127,361,humanities,SASTRA JAWA,15
3612135,361,humanities,SASTRA PRANCIS,14
3612143,361,humanities,SASTRA JEPANG,14
3612151,361,humanities,BAHASA DAN KEBUDAYAAN KOREA,21
3612166,361,humanities,MANAJEMEN DAN KEBIJAKAN PUBLIK,34
3612174,361,humanities,ILMU HUBUNGAN INTERNASIONAL,36
3612182,361,humanities,POLITIK DAN PEMERINTAHAN,34
3612197,361,humanities,PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,34
3612201,361,humanities,ILMU KOMUNIKASI,34
3612216,361,humanities,SOSIOLOGI,34
3612224,361,humanities,PSIKOLOGI,102
3612232,361,humanities,PARIWISATA,23
3622017,362,humanities,MANAJEMEN PENDIDIKAN,32
3622025,362,humanities,BIMBINGAN & KONSELING,32
3622033,362,humanities,TEKNOLOGI PENDIDIKAN,28
3622041,362,humanities,PENDIDIKAN LUAR BIASA,48
3622056,362,humanities,PENDIDIKAN LUAR SEKOLAH,32
3622064,362,humanities,PENDIDIKAN SENI KERAJINAN,32
3622072,362,humanities,PENDIDIKAN KEWARGANEGARAAN,32
3622087,362,humanities,PENDIDIKAN SEJARAH,32
3622095,362,humanities,PENDIDIKAN GEOGRAFI,32
3622122,362,humanities,PENDIDIKAN TEKNIK BUSANA,32
3622137,362,humanities,PENDIDIKAN TEKNIK BOGA,32
3622145,362,humanities,PENDIDIKAN ADMINISTRASI PERKANTORAN,28
3622153,362,humanities,PENDIDIKAN AKUNTANSI,28
3622161,362,humanities,PENDIDIKAN EKONOMI,28
3622176,362,humanities,MANAJEMEN,70
3622184,362,humanities,ILMU SEJARAH,32
3622192,362,humanities,AKUNTANSI,42
3622203,362,humanities,PENDIDIKAN SOSIOLOGI,32
3622211,362,humanities,PENDIDIKAN IPS,32
3622226,362,humanities,ADMINISTRASI NEGARA,32
3622234,362,humanities,KEBIJAKAN PENDIDIKAN,16
3622242,362,humanities,PENDIDIKAN GURU SEKOLAH DASAR,112
3622257,362,humanities,PENDIDIKAN GURU PAUD,32
3622273,362,humanities,PENDIDIKAN BAHASA INGGRIS,48
3622281,362,humanities,PENDIDIKAN BAHASA JERMAN,32
3622296,362,humanities,PENDIDIKAN BAHASA PRANCIS,28
3622307,362,humanities,PENDIDIKAN SENI RUPA,32
3622315,362,humanities,BAHASA. DAN SASTRA INDONESIA,32
3622323,362,humanities,BAHASA DAN SASTRA INGGRIS,32
3622331,362,humanities,PENDIDIKAN SENI TARI,32
3622346,362,humanities,PENDIDIKAN SENI MUSIK,32
3622354,362,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,44
3622362,362,humanities,PENDIDIKAN BAHASA JAWA,44
3622377,362,humanities,ILMU KOMUNIKASI,32
3622385,362,humanities,PSIKOLOGI,32
3632012,363,humanities,MANAJEMEN,160
3632027,363,humanities,AKUNTANSI,100
3632035,363,humanities,EKONOMI PEMBANGUNAN,80
3632043,363,humanities,ILMU HUBUNGAN INTERNASIONAL,80
3632051,363,humanities,ILMU ADMINISTRASI BISNIS,70
3632066,363,humanities,ILMU KOMUNIKASI,80
3632074,363,humanities,HUBUNGAN MASYARAKAT,40
3642014,364,humanities,SENI TARI,36
3642022,364,humanities,SENI MUSIK,27
3642037,364,humanities,PENDIDIKAN MUSIK,21
3642045,364,humanities,PENCIPTAAN MUSIK,18
3642053,364,humanities,SENI TEATER,34
3642061,364,humanities,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",21
3642076,364,humanities,SENI RUPA MURNI,45
3642084,364,humanities,KRIYA SENI,34
3642092,364,humanities,DESAIN INTERIOR,41
3642103,364,humanities,DESAIN KOMUNIKASI VISUAL,41
3642111,364,humanities,DESAIN PRODUK,18
3642126,364,humanities,TELEVISI DAN FILM,41
3642134,364,humanities,FOTOGRAFI,39
3642142,364,humanities,SENI KARAWITAN,27
3642157,364,humanities,ETNOMUSIKOLOGI,25
3642165,364,humanities,SENI PEDALANGAN,7
3642173,364,humanities,TATA KELOLA SENI,17
3652032,365,humanities,ILMU PERPUSTAKAAN (IP),60
3652202,365,humanities,PSIKOLOGI,60
3652217,365,humanities,SOSIOLOGI,37
3652225,365,humanities,ILMU KOMUNIKASI,60
3652241,365,humanities,SASTRA INGGRIS (SI),40
3652272,365,humanities,ILMU HUKUM (IH),67
3652287,365,humanities,ILMU KESEJAHTERAAN SOSIAL (IKS),40
3712016,371,humanities,ILMU HUKUM,250
3712024,371,humanities,HUBUNGAN INTERNASIONAL,75
3712032,371,humanities,ILMU ADMINISTRASI NEGARA,75
3712047,371,humanities,ILMU ADMINISTRASI BISNIS,75
3712055,371,humanities,ILMU KESEJAHTERAAN SOSIAL,75
3712063,371,humanities,SOSIOLOGI,75
3712071,371,humanities,EKONOMI PEMBANGUNAN,80
3712086,371,humanities,MANAJEMEN,112
3712094,371,humanities,AKUNTANSI,112
3712105,371,humanities,PENDIDIKAN LUAR SEKOLAH,50
3712113,371,humanities,PENDIDIKAN EKONOMI,65
3712121,371,humanities,PENDIDIKAN SEJARAH,65
3712136,371,humanities,PENDIDIKAN BAHASA INGGRIS,62
3712144,371,humanities,PENDIDIKAN BHS. & SASTRA INDO.,67
3712152,371,humanities,PENDIDIKAN GURU SEKOLAH DASAR,100
3712167,371,humanities,SASTRA INGGRIS,50
3712175,371,humanities,SASTRA INDONESIA,50
3712183,371,humanities,ILMU SEJARAH,50
3712191,371,humanities,TELEVISI & FILM,50
3712202,371,humanities,PG PAUD,65
3712217,371,humanities,EKONOMI SYARIAH,30
3712225,371,humanities,PENDIDIKAN GEOGRAFI,25
3712233,371,humanities,EKONOMI SYARIAH KAMPUS BONDOWOSO,35
3712241,371,humanities,PEND. GURU SEKOLAH DASAR KAMPUS BONDOWOSO,50
3722011,372,humanities,ILMU HUKUM,260
3722026,372,humanities,EKONOMI PEMBANGUNAN,52
3722034,372,humanities,ILMU ADMINISTRASI PUBLIK,136
3722042,372,humanities,ILMU ADMINISTRASI BISNIS,156
3722057,372,humanities,MANAJEMEN,112
3722065,372,humanities,AKUNTANSI,112
3722073,372,humanities,SOSIOLOGI,69
3722081,372,humanities,ILMU KOMUNIKASI,84
3722096,372,humanities,PSIKOLOGI,88
3722107,372,humanities,HUBUNGAN INTERNASIONAL,68
3722115,372,humanities,SASTRA INGGRIS,56
3722123,372,humanities,SASTRA JEPANG,48
3722131,372,humanities,BAHASA DAN SASTRA PERANCIS,28
3722146,372,humanities,ILMU POLITIK,65
3722177,372,humanities,ILMU PEMERINTAHAN,68
3722193,372,humanities,ADMINISTRASI PERPAJAKAN,64
3722227,372,humanities,EKONOMI ISLAM,52
3722235,372,humanities,"EKONOMI, KEUANGAN DAN PERBANKAN",64
3722243,372,humanities,ILMU PERPUSTAKAAN,36
3722251,372,humanities,PARIWISATA,56
3722274,372,humanities,PENDIDIKAN BHS & SASTRA INGGRIS,56
3722282,372,humanities,PENDIDIKAN BHS & SASTRA JEPANG,28
3722297,372,humanities,PENDIDIKAN BHS & SASTRA INDONESIA,40
3722324,372,humanities,ADMINISTRASI PENDIDIKAN,32
3722332,372,humanities,SENI RUPA MURNI,24
3722347,372,humanities,SASTRA CINA,32
3722355,372,humanities,ANTROPOLOGI SOSIAL,28
3722363,372,humanities,KEWIRAUSAHAAN,28
3732013,373,humanities,BIMBINGAN DAN KONSELING ,53
3732021,373,humanities,PENDIDIKAN JASMANI DAN KESEHATAN ,100
3732036,373,humanities,TEKNOLOGI PENDIDIKAN ,55
3732044,373,humanities,PENDIDIKAN LUAR SEKOLAH ,53
3732052,373,humanities,ADMINISTRASI PENDIDIKAN ,53
3732067,373,humanities,PENDIDIKAN GURU SEKOLAH DASAR,175
3732075,373,humanities,PENDIDIKAN GURU PEND. ANAK USIA DINI,60
3732083,373,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN  ,80
3732091,373,humanities,"PEND. BAHASA, SASTRA INDONESIA & DAERAH ",50
3732102,373,humanities,PENDIDIKAN BAHASA INGGRIS ,60
3732117,373,humanities,PENDIDIKAN BAHASA ARAB ,45
3732125,373,humanities,PENDIDIKAN SENI RUPA  ,50
3732133,373,humanities,PENDIDIKAN BAHASA JERMAN   ,38
3732141,373,humanities,PENDIDIKAN SENI TARI DAN MUSIK ,50
3732156,373,humanities,PENDIDIKAN SEJARAH  ,70
3732164,373,humanities,PENDIDIKAN EKONOMI  ,70
3732172,373,humanities,PENDIDIKAN TATA NIAGA ,60
3732187,373,humanities,PENDIDIKAN ADMINISTRASI PERKANTORAN ,80
3732195,373,humanities,PENDIDIKAN AKUNTANSI ,60
3732206,373,humanities,PENDIDIKAN TATA BOGA ,30
3732214,373,humanities,PENDIDIKAN TATA BUSANA ,30
3732222,373,humanities,PSIKOLOGI ,100
3732237,373,humanities,BAHASA DAN SASTRA INDONESIA ,33
3732245,373,humanities,BAHASA DAN SASTRA INGGRIS ,30
3732253,373,humanities,ILMU SEJARAH ,20
3732261,373,humanities,DESAIN KOMUNIKASI VISUAL ,60
3732276,373,humanities,AKUNTANSI  ,100
3732284,373,humanities,EKONOMI DAN STUDI PEMBANGUNAN ,70
3732292,373,humanities,MANAJEMEN ,140
3732303,373,humanities,PENDIDIKAN LUAR BIASA ,54
3732311,373,humanities,PENDIDIKAN GEOGRAFI  ,80
3732326,373,humanities,PENDIDIKAN BAHASA MANDARIN,25
3732334,373,humanities,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,40
3732342,373,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA,45
3732357,373,humanities,GEOGRAFI,40
3732365,373,humanities,PENDIDIKAN SOSIOLOGI,53
3732373,373,humanities,ILMU PERPUSTAKAAN,33
3742023,374,humanities,PENDIDIKAN IPS,66
3742077,374,humanities,BAHASA DAN SASTRA INGGRIS,132
3742093,374,humanities,PSIKOLOGI,134
3742104,374,humanities,MANAJEMEN,134
3742112,374,humanities,AKUNTANSI,66
3742135,374,humanities,PERPUSTAKAAN DAN ILMU INFORMASI,44
3812017,381,humanities,ILMU HUKUM,104
3812025,381,humanities,ILMU ADMINISTRASI NEGARA,48
3812033,381,humanities,PSIKOLOGI,88
3812041,381,humanities,SOSIOLOGI,40
3812056,381,humanities,ILMU POLITIK,40
3812064,381,humanities,ILMU HUBUNGAN INTERNASIONAL,48
3812072,381,humanities,ANTROPOLOGI SOSIAL,40
3812087,381,humanities,EKONOMI PEMBANGUNAN,80
3812095,381,humanities,MANAJEMEN,100
3812106,381,humanities,AKUNTANSI,100
3812114,381,humanities,ILMU KOMUNIKASI,48
3812122,381,humanities,ILMU SEJARAH,36
3812137,381,humanities,ILMU INFORMASI DAN PERPUSTAKAAN,40
3812145,381,humanities,SASTRA INGGRIS,80
3812153,381,humanities,SASTRA INDONESIA,64
3812161,381,humanities,SASTRA JEPANG,28
3812176,381,humanities,EKONOMI ISLAM,90
3812184,381,humanities,AKUNTANSI (PSDKU BANYUWANGI),20
3822012,382,humanities,MANAJEMEN BISNIS,48
3822027,382,humanities,STUDI PEMBANGUNAN,20
3832014,383,humanities,PSIKOLOGI PENDIDIKAN DAN BIMBINGAN,41
3832022,383,humanities,KURIKULUM DAN TEKNOLOGI PENDIDIKAN,41
3832037,383,humanities,PENDIDIKAN LUAR SEKOLAH,41
3832045,383,humanities,PENDI. LUAR BIASA,41
3832053,383,humanities,PGSD,99
3832061,383,humanities,PSIKOLOGI,90
3832076,383,humanities,PG-PAUD,41
3832084,383,humanities,P. BAHASA DAN SASTRA INDONESIA,61
3832092,383,humanities,P. BAHASA INGGRIS,43
3832103,383,humanities,P. BAHASA JERMAN,18
3832111,383,humanities,P. BAHASA JEPANG,30
3832126,383,humanities,P. BAHASA DAERAH (JAWA),41
3832134,383,humanities,P. SENI RUPA,35
3832142,383,humanities,P. SENDRATASIK,45
3832157,383,humanities,SASTRA INDONESIA,21
3832165,383,humanities,SASTRA INGGRIS,36
3832173,383,humanities,SASTRA JERMAN,18
3832181,383,humanities,PEND. PANCASILA DAN KEWARGANEGARAAN,41
3832196,383,humanities,P. GEOGRAFI,41
3832207,383,humanities,PEND. SEJARAH,41
3832215,383,humanities,SOSIOLOGI,45
3832223,383,humanities,ILMU ADMINISTRASI NEGARA,45
3832246,383,humanities,"PEND. JASMANI, KESEHATAN DAN REKREASI",81
3832254,383,humanities,PEND. KEPELATIHAN OLAHRAGA,81
3832262,383,humanities,P. EKONOMI,27
3832277,383,humanities,MANAJEMEN,68
3832285,383,humanities,AKUNTANSI,54
3832293,383,humanities,PEND. TATA RIAS,36
3832304,383,humanities,MANAJEMEN PENDIDIKAN,41
3832312,383,humanities,ILMU HUKUM,45
3832327,383,humanities,PEND. BAHASA MANDARIN,36
3832335,383,humanities,PEND. TATA BOGA,36
3832343,383,humanities,PEND. TATA BUSANA,36
3832351,383,humanities,PEND. AKUNTANSI,27
3832366,383,humanities,PEND. TATA NIAGA,27
3832374,383,humanities,PEND. ADM. PERKANTORAN,27
3832382,383,humanities,ILMU KOMUNIKASI,45
3832397,383,humanities,SENI MUSIK,45
3832401,383,humanities,DESAIN KOMUNIKASI VISUAL,54
3832416,383,humanities,SENI RUPA MURNI,14
3832424,383,humanities,EKONOMI ISLAM,36
3832432,383,humanities,PEND. ILMU PENGETAHUAN SOSIAL,41
3832447,383,humanities,EKONOMI,20
3842016,384,humanities,ILMU HUKUM,225
3842024,384,humanities,SASTRA INGGRIS,83
3842032,384,humanities,SOSIOLOGI,103
3842047,384,humanities,ILMU KOMUNIKASI,83
3842055,384,humanities,MANAJEMEN,145
3842063,384,humanities,AKUNTANSI,130
3842071,384,humanities,EKONOMI PEMBANGUNAN,130
3842086,384,humanities,PSIKOLOGI,83
3842094,384,humanities,PGSD,150
3842105,384,humanities,HUKUM BISNIS SYARIAH,95
3842113,384,humanities,EKONOMI SYARIAH,150
3842121,384,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,80
3842136,384,humanities,PENDIDIKAN GURU ANAK USIA DINI,60
3852011,385,humanities,EKONOMI PEMBANGUNAN,90
3852026,385,humanities,MANAJEMEN,200
3852034,385,humanities,AKUNTANSI,160
3852042,385,humanities,ADMINISTRASI NEGARA,100
3852057,385,humanities,ADMINISTRASI BISNIS/NIAGA,100
3852065,385,humanities,ILMU KOMUNIKASI,140
3852073,385,humanities,ILMU HUBUNGAN INTERNASIONAL,60
3852081,385,humanities,ILMU HUKUM,120
3862013,386,humanities,PENDIDIKAN BAHASA INGGRIS,36
3862052,386,humanities,SOSIOLOGI,45
3862067,386,humanities,ILMU KOMUNIKASI,56
3862075,386,humanities,PSIKOLOGI,56
3862237,386,humanities,SASTRA INGGRIS,52
3862245,386,humanities,ILMU EKONOMI,43
3862253,386,humanities,AKUNTANSI,56
3862261,386,humanities,MANAJEMEN,43
3862276,386,humanities,ILMU POLITIK,45
3862284,386,humanities,HUBUNGAN INTERNASIONAL,45
3862311,386,humanities,SASTRA INDONESIA,28
3862326,386,humanities,HUKUM,16
5112017,511,humanities,ILMU HUKUM,126
5112025,511,humanities,EKONOMI PEMBANGUAN,80
5112033,511,humanities,MANAJEMEN,90
5112041,511,humanities,AKUNTANSI,90
5112056,511,humanities,ILMU ADMINISTRASI NEGARA,60
5112064,511,humanities,ILMU SOSIATRI/PEM. MASYARAKAT,45
5112072,511,humanities,PEND. BAHASA INGGRIS,30
5112087,511,humanities,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",30
5112095,511,humanities,PEND. EKONOMI,20
5112106,511,humanities,PEND. SOSIOLOGI,20
5112114,511,humanities,PEND. GURU PEND. ANAK USIA DINI (PGPAUD),20
5112122,511,humanities,"PEND. JASMANI,KESEHATAN & REKREASI",18
5112137,511,humanities,PEND. SENI TARI DAN MUSIK,20
5112145,511,humanities,ILMU POLITIK,45
5112153,511,humanities,SOSIOLOGI,45
5112161,511,humanities,PEND. BAHASA MANDARIN,20
5112176,511,humanities,MANAJEMEN  (KELAS INTERNASIONAL),25
5112184,511,humanities,PEND. GURU SEKOLAH DASAR (PGSD),40
5112192,511,humanities,PEND. BIMBINGAN KONSELING,20
5112203,511,humanities,AKUNTANSI (KELAS INTERNASIONAL),25
5112211,511,humanities,ILMU KOMUNIKASI,25
5112226,511,humanities,ILMU PEMERINTAHAN ,50
5112234,511,humanities,MANAJEMEN SUMBER PERAIRAN,24
5112242,511,humanities,EKONOMI ISLAM,50
5112257,511,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,20
5112265,511,humanities,PENDIDIKAN SEJARAH,20
5112273,511,humanities,PENDIDIKAN GEOGRAFI ,20
5112281,511,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA ,16
5112296,511,humanities,PENDIDIKAN IPS ,20
